step,GS_21441737_queue,GS_21441737_wait_time,GS_25954547_queue,GS_25954547_wait_time,GS_26752062_queue,GS_26752062_wait_time,GS_26753059_queue,GS_26753059_wait_time,GS_659394041_queue,GS_659394041_wait_time,cluster_262476527_26871569_311718989_3836987635_#3more_queue,cluster_262476527_26871569_311718989_3836987635_#3more_wait_time
1791,0,0.0,0,0.0,0,0.0,1,14.0,0,0.0,2,16.0
1792,0,0.0,1,1.0,0,0.0,1,15.0,0,0.0,2,18.0
1793,0,0.0,1,2.0,0,0.0,0,0.0,0,0.0,2,20.0
1794,0,0.0,1,3.0,0,0.0,0,0.0,0,0.0,2,22.0
1795,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,24.0
1796,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,26.0
1797,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,28.0
1798,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,30.0
1799,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,32.0
1800,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,18.0
1801,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,21.0
1802,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,24.0
1803,0,0.0,0,0.0,0,0.0,0,0.0,1,1.0,3,27.0
1804,0,0.0,0,0.0,0,0.0,0,0.0,1,2.0,3,30.0
1805,0,0.0,0,0.0,0,0.0,0,0.0,1,3.0,3,33.0
1806,0,0.0,0,0.0,0,0.0,0,0.0,1,4.0,3,36.0
1807,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,39.0
1808,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,42.0
1809,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,45.0
1810,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,48.0
1811,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4,52.0
1812,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4,56.0
1813,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4,60.0
1814,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4,64.0
1815,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,53.0
1816,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,56.0
1817,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,59.0
1818,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,62.0
1819,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,65.0
1820,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,68.0
1821,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,71.0
1822,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,74.0
1823,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,77.0
1824,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4,81.0
1825,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,5,85.0
1826,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,5,89.0
1827,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,5,93.0
1828,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,5,97.0
1829,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,5,101.0
1830,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,27.0
1831,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,8.0
1832,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1833,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1834,1,2.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1835,1,3.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1836,1,4.0,0,0.0,0,0.0,0,0.0,0,0.0,1,1.0
1837,1,5.0,0,0.0,0,0.0,0,0.0,0,0.0,1,2.0
1838,1,6.0,0,0.0,0,0.0,0,0.0,0,0.0,1,3.0
1839,1,7.0,0,0.0,0,0.0,0,0.0,0,0.0,2,4.0
1840,1,8.0,0,0.0,0,0.0,0,0.0,0,0.0,2,5.0
1841,1,9.0,0,0.0,0,0.0,0,0.0,0,0.0,2,6.0
1842,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,7.0
1843,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4,8.0
1844,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4,11.0
1845,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,5,11.0
1846,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,13.0
1847,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4,16.0
1848,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4,19.0
1849,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,5,22.0
1850,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,6,25.0
1851,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,6,28.0
1852,0,0.0,0,0.0,0,0.0,1,0.0,1,1.0,6,32.0
1853,0,0.0,0,0.0,0,0.0,0,0.0,1,2.0,6,36.0
1854,0,0.0,0,0.0,0,0.0,0,0.0,1,3.0,2,14.0
1855,0,0.0,0,0.0,0,0.0,0,0.0,1,4.0,2,9.0
1856,1,1.0,0,0.0,0,0.0,0,0.0,1,5.0,2,10.0
1857,1,2.0,0,0.0,0,0.0,0,0.0,1,6.0,2,11.0
1858,1,3.0,0,0.0,0,0.0,0,0.0,0,0.0,2,12.0
1859,1,4.0,0,0.0,0,0.0,0,0.0,0,0.0,2,13.0
1860,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,14.0
1861,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,16.0
1862,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,18.0
1863,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,20.0
1864,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,22.0
1865,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,24.0
1866,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,26.0
1867,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,28.0
1868,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,30.0
1869,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,32.0
1870,1,1.0,0,0.0,1,1.0,0,0.0,0,0.0,3,34.0
1871,1,2.0,0,0.0,1,2.0,1,1.0,0,0.0,3,36.0
1872,1,3.0,0,0.0,0,0.0,1,2.0,0,0.0,3,38.0
1873,1,4.0,0,0.0,0,0.0,1,3.0,0,0.0,3,40.0
1874,1,5.0,0,0.0,0,0.0,1,4.0,0,0.0,1,14.0
1875,1,6.0,0,0.0,0,0.0,1,5.0,0,0.0,0,0.0
1876,1,7.0,0,0.0,0,0.0,1,6.0,0,0.0,0,0.0
1877,1,8.0,0,0.0,0,0.0,1,7.0,0,0.0,0,0.0
1878,1,9.0,0,0.0,0,0.0,1,8.0,0,0.0,0,0.0
1879,2,11.0,0,0.0,0,0.0,1,9.0,0,0.0,0,0.0
1880,2,13.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1881,3,16.0,0,0.0,0,0.0,0,0.0,1,1.0,0,0.0
1882,3,7.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1883,2,5.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1884,2,7.0,0,0.0,0,0.0,1,0.0,0,0.0,0,0.0
1885,2,9.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1886,2,11.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1887,2,13.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1888,2,15.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1889,3,18.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1890,3,12.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1891,2,5.0,0,0.0,0,0.0,1,1.0,0,0.0,1,1.0
1892,1,3.0,0,0.0,0,0.0,1,2.0,0,0.0,1,2.0
1893,0,0.0,0,0.0,0,0.0,1,3.0,0,0.0,1,3.0
1894,0,0.0,0,0.0,0,0.0,1,4.0,0,0.0,1,4.0
1895,0,0.0,0,0.0,0,0.0,1,5.0,0,0.0,1,5.0
1896,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,1,6.0
1897,1,2.0,0,0.0,0,0.0,0,0.0,0,0.0,1,7.0
1898,1,3.0,0,0.0,0,0.0,0,0.0,0,0.0,1,8.0
1899,1,4.0,0,0.0,0,0.0,0,0.0,0,0.0,1,9.0
1900,2,6.0,0,0.0,0,0.0,0,0.0,0,0.0,1,10.0
1901,1,2.0,0,0.0,0,0.0,0,0.0,0,0.0,2,12.0
1902,1,3.0,0,0.0,0,0.0,0,0.0,0,0.0,2,14.0
1903,1,4.0,0,0.0,0,0.0,0,0.0,0,0.0,2,16.0
1904,1,5.0,0,0.0,0,0.0,0,0.0,0,0.0,2,18.0
1905,1,6.0,0,0.0,0,0.0,0,0.0,0,0.0,3,21.0
1906,2,8.0,0,0.0,0,0.0,0,0.0,0,0.0,3,24.0
1907,2,10.0,0,0.0,0,0.0,0,0.0,0,0.0,4,28.0
1908,2,12.0,0,0.0,0,0.0,0,0.0,0,0.0,5,33.0
1909,2,14.0,0,0.0,0,0.0,0,0.0,0,0.0,3,17.0
1910,2,16.0,0,0.0,0,0.0,0,0.0,0,0.0,2,10.0
1911,1,6.0,0,0.0,0,0.0,0,0.0,0,0.0,1,7.0
1912,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,8.0
1913,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,9.0
1914,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,10.0
1915,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,13.0
1916,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,16.0
1917,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,19.0
1918,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,22.0
1919,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,25.0
1920,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,6.0
1921,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,7.0
1922,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,9.0
1923,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,11.0
1924,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,14.0
1925,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,3,17.0
1926,1,2.0,1,1.0,0,0.0,0,0.0,0,0.0,3,20.0
1927,1,3.0,1,2.0,0,0.0,0,0.0,0,0.0,3,23.0
1928,1,4.0,1,3.0,0,0.0,0,0.0,0,0.0,3,26.0
1929,1,5.0,1,4.0,0,0.0,0,0.0,0,0.0,3,29.0
1930,1,6.0,1,5.0,0,0.0,0,0.0,0,0.0,3,32.0
1931,1,7.0,1,6.0,0,0.0,0,0.0,0,0.0,3,35.0
1932,2,9.0,0,0.0,0,0.0,0,0.0,0,0.0,3,38.0
1933,2,11.0,0,0.0,0,0.0,0,0.0,1,0.0,3,41.0
1934,2,13.0,0,0.0,0,0.0,0,0.0,0,0.0,3,44.0
1935,2,15.0,0,0.0,0,0.0,0,0.0,0,0.0,3,47.0
1936,2,17.0,0,0.0,0,0.0,0,0.0,0,0.0,3,50.0
1937,2,19.0,0,0.0,0,0.0,0,0.0,0,0.0,4,53.0
1938,2,21.0,0,0.0,0,0.0,0,0.0,0,0.0,4,56.0
1939,2,23.0,0,0.0,0,0.0,0,0.0,0,0.0,5,60.0
1940,1,9.0,0,0.0,0,0.0,0,0.0,0,0.0,2,21.0
1941,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1942,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1943,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1944,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1945,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,1.0
1946,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,2.0
1947,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,3.0
1948,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,4.0
1949,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,5.0
1950,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,6.0
1951,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,7.0
1952,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,8.0
1953,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,10.0
1954,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,13.0
1955,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,16.0
1956,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,19.0
1957,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,22.0
1958,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,3,25.0
1959,1,2.0,0,0.0,0,0.0,0,0.0,0,0.0,3,28.0
1960,1,3.0,0,0.0,0,0.0,0,0.0,0,0.0,3,31.0
1961,1,4.0,0,0.0,0,0.0,0,0.0,0,0.0,3,34.0
1962,1,5.0,0,0.0,0,0.0,0,0.0,0,0.0,5,38.0
1963,1,6.0,1,1.0,0,0.0,0,0.0,0,0.0,5,42.0
1964,1,7.0,1,2.0,0,0.0,0,0.0,0,0.0,5,46.0
1965,1,8.0,1,3.0,0,0.0,0,0.0,0,0.0,5,50.0
1966,1,9.0,0,0.0,0,0.0,0,0.0,0,0.0,5,54.0
1967,1,10.0,0,0.0,0,0.0,0,0.0,0,0.0,2,21.0
1968,1,11.0,0,0.0,0,0.0,0,0.0,0,0.0,1,1.0
1969,1,12.0,0,0.0,0,0.0,0,0.0,0,0.0,1,2.0
1970,1,13.0,0,0.0,0,0.0,0,0.0,0,0.0,1,3.0
1971,1,14.0,0,0.0,0,0.0,0,0.0,0,0.0,1,4.0
1972,1,15.0,0,0.0,0,0.0,0,0.0,0,0.0,1,5.0
1973,2,16.0,0,0.0,0,0.0,0,0.0,0,0.0,1,6.0
1974,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,7.0
1975,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,8.0
1976,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,9.0
1977,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,11.0
1978,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,13.0
1979,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,15.0
1980,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,18.0
1981,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,21.0
1982,0,0.0,0,0.0,0,0.0,0,0.0,1,1.0,3,24.0
1983,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,27.0
1984,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,3,30.0
1985,1,2.0,0,0.0,0,0.0,0,0.0,0,0.0,3,33.0
1986,1,3.0,0,0.0,0,0.0,0,0.0,0,0.0,3,36.0
1987,1,4.0,0,0.0,0,0.0,0,0.0,0,0.0,3,39.0
1988,1,5.0,0,0.0,0,0.0,0,0.0,0,0.0,4,43.0
1989,1,6.0,0,0.0,0,0.0,0,0.0,0,0.0,4,47.0
1990,1,7.0,0,0.0,0,0.0,0,0.0,0,0.0,4,51.0
1991,1,8.0,0,0.0,0,0.0,0,0.0,0,0.0,4,55.0
1992,2,10.0,0,0.0,0,0.0,0,0.0,0,0.0,4,59.0
1993,1,2.0,0,0.0,0,0.0,0,0.0,0,0.0,4,63.0
1994,2,4.0,0,0.0,0,0.0,0,0.0,0,0.0,4,67.0
1995,2,6.0,0,0.0,0,0.0,0,0.0,0,0.0,4,71.0
1996,2,8.0,0,0.0,0,0.0,0,0.0,0,0.0,2,26.0
1997,2,10.0,0,0.0,0,0.0,1,1.0,0,0.0,1,10.0
1998,2,12.0,0,0.0,0,0.0,1,2.0,0,0.0,1,11.0
1999,2,14.0,0,0.0,0,0.0,1,3.0,0,0.0,1,12.0
2000,2,16.0,0,0.0,0,0.0,1,4.0,0,0.0,1,13.0
2001,1,8.0,0,0.0,0,0.0,1,5.0,0,0.0,1,14.0
2002,0,0.0,0,0.0,0,0.0,1,6.0,0,0.0,1,15.0
2003,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,16.0
2004,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,17.0
2005,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,18.0
2006,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,1,19.0
2007,1,2.0,0,0.0,0,0.0,0,0.0,0,0.0,1,20.0
2008,1,3.0,0,0.0,0,0.0,0,0.0,0,0.0,1,21.0
2009,1,4.0,0,0.0,0,0.0,0,0.0,0,0.0,1,22.0
2010,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,23.0
2011,0,0.0,0,0.0,0,0.0,0,0.0,1,1.0,1,24.0
2012,0,0.0,0,0.0,0,0.0,0,0.0,1,2.0,1,25.0
2013,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,26.0
2014,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,27.0
2015,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,28.0
2016,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,29.0
2017,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,30.0
2018,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,31.0
2019,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,32.0
2020,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,33.0
2021,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,34.0
2022,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,35.0
2023,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,36.0
2024,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,37.0
2025,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,1.0
2026,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2027,1,2.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2028,1,3.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0
2029,1,4.0,1,2.0,0,0.0,0,0.0,0,0.0,1,1.0
2030,1,5.0,1,3.0,0,0.0,0,0.0,0,0.0,1,2.0
2031,1,6.0,1,4.0,0,0.0,0,0.0,0,0.0,1,3.0
2032,1,7.0,1,5.0,0,0.0,0,0.0,0,0.0,1,4.0
2033,1,8.0,0,0.0,0,0.0,0,0.0,0,0.0,1,5.0
2034,1,9.0,0,0.0,0,0.0,0,0.0,1,1.0,1,6.0
2035,1,10.0,0,0.0,0,0.0,0,0.0,1,2.0,1,7.0
2036,2,12.0,0,0.0,0,0.0,0,0.0,1,3.0,1,8.0
2037,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,9.0
2038,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,10.0
2039,0,0.0,0,0.0,0,0.0,0,0.0,1,1.0,1,11.0
2040,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,12.0
2041,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,13.0
2042,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,14.0
2043,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,15.0
2044,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,16.0
2045,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,1,17.0
2046,1,2.0,0,0.0,0,0.0,0,0.0,0,0.0,1,18.0
2047,1,3.0,0,0.0,0,0.0,0,0.0,0,0.0,1,19.0
2048,1,4.0,0,0.0,0,0.0,0,0.0,0,0.0,1,20.0
2049,2,6.0,0,0.0,0,0.0,0,0.0,0,0.0,1,21.0
2050,2,8.0,0,0.0,0,0.0,0,0.0,0,0.0,1,22.0
2051,2,10.0,0,0.0,0,0.0,0,0.0,0,0.0,1,23.0
2052,2,12.0,0,0.0,0,0.0,0,0.0,0,0.0,2,25.0
2053,1,5.0,0,0.0,0,0.0,0,0.0,0,0.0,2,27.0
2054,1,6.0,0,0.0,0,0.0,0,0.0,0,0.0,2,29.0
2055,1,7.0,0,0.0,0,0.0,0,0.0,0,0.0,2,31.0
2056,1,8.0,0,0.0,0,0.0,0,0.0,0,0.0,2,33.0
2057,1,9.0,0,0.0,0,0.0,0,0.0,0,0.0,2,35.0
2058,1,10.0,0,0.0,0,0.0,0,0.0,0,0.0,2,37.0
2059,1,11.0,0,0.0,0,0.0,0,0.0,0,0.0,2,39.0
2060,1,12.0,0,0.0,0,0.0,0,0.0,0,0.0,2,41.0
2061,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,43.0
2062,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,45.0
2063,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,47.0
2064,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,49.0
2065,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,51.0
2066,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,53.0
2067,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,16.0
2068,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2069,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2070,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2071,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2072,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2073,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2074,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2075,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2076,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2077,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2078,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2079,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2080,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2081,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,1.0
2082,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,4.0
2083,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4,7.0
2084,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4,10.0
2085,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,5,13.0
2086,0,0.0,0,0.0,0,0.0,1,1.0,0,0.0,5,16.0
2087,0,0.0,0,0.0,0,0.0,1,2.0,0,0.0,5,19.0
2088,0,0.0,0,0.0,0,0.0,1,3.0,0,0.0,3,8.0
2089,0,0.0,0,0.0,0,0.0,1,4.0,0,0.0,3,10.0
2090,0,0.0,0,0.0,0,0.0,1,5.0,0,0.0,3,12.0
2091,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4,15.0
2092,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,5,19.0
2093,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,5,23.0
2094,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,5,27.0
2095,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,5,31.0
2096,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,5,35.0
2097,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,6,33.0
2098,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4,35.0
2099,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4,38.0
2100,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4,41.0
2101,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,5,45.0
2102,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,6,49.0
2103,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,6,53.0
2104,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,6,57.0
2105,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,6,61.0
2106,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,6,65.0
2107,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,6,69.0
2108,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,6,73.0
2109,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,6,77.0
2110,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,6,81.0
2111,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,6,85.0
2112,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,6,89.0
2113,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,7,93.0
2114,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,7,97.0
2115,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,7,101.0
2116,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,8,106.0
2117,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,8,111.0
2118,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,8,116.0
2119,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,8,121.0
2120,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,8,126.0
2121,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,8,131.0
2122,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,8,136.0
2123,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,5,67.0
2124,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,33.0
2125,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,10.0
2126,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,11.0
2127,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,12.0
2128,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,13.0
2129,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,14.0
2130,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,15.0
2131,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,16.0
2132,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,17.0
2133,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,1,18.0
2134,0,0.0,1,2.0,0,0.0,0,0.0,0,0.0,1,19.0
2135,0,0.0,1,3.0,0,0.0,0,0.0,0,0.0,1,20.0
2136,0,0.0,1,4.0,0,0.0,0,0.0,0,0.0,1,21.0
2137,0,0.0,1,5.0,0,0.0,0,0.0,0,0.0,1,22.0
2138,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,23.0
2139,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,24.0
2140,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,25.0
2141,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,27.0
2142,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4,30.0
2143,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,5,33.0
2144,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,5,36.0
